fishid,monitor,waterbody,date,d,m,y,sitecode,sitedescription,gear,pass,species,lengthmm,weightg,recap,pittype,pit,pitlast6,radio/acoustic,structure,structurecode,mort?,age,sex,maturity,spawningcondition,fishidcomments,tissue/sediment
cl150729.018,brgmon4,cl,29-Jul-15,29,7,2015,cl_032,williams creek confluence,ef,,mw,159,47,,,,,,,,,,,,,,
cl150729.019,brgmon4,cl,29-Jul-15,29,7,2015,cl_032,williams creek confluence,ef,,bt,386,546,,,226000657338,657338,,,,,,,,,,
cl150729.020,brgmon4,cl,29-Jul-15,29,7,2015,cl_032,williams creek confluence,ef,,rb,328,392,,,226000657356,657356,,s,,,,,,,,
cl150729.022,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,265,220,,,,,,,,,,,,,,
cl150729.023,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,203,98,,,,,,,,,,,,,,
cl150729.024,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,314,430,,,226000657299,657299,,s,,,,,,,,
cl150729.025,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,325,420,,,226000657351,657351,,s,,,,,,,,
cl150729.026,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,345,550,,,226000657403,657403,,s,,,,,,,,
cl150729.027,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,336,515,,,226000657421,657421,,s,,,,,,,,
cl150729.028,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,201,98,,,,,,,,true,,,,,,
cl150729.029,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,229,152,,,,,,,,true,,,,,,
cl150729.030,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,246,183,,,,,,,,,,,,,,
cl150729.031,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,318,331,,,,,,,,,,,,,,
cl150729.032,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,305,370,,,226000657304,657304,,s,,,,,,,,
cl150729.033,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,268,241,,,,,,,,,,,,,,
cl150729.034,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,290,198,,,,,,,,true,,,,,,
cl150729.035,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,240,193,,,,,,,,,,,,,,
cl150729.036,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,328,447,,,226000657345,657345,,s,,,,,,,,
cl150729.037,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,345,399,,,226000657422,657422,,,,,,,,,,
cl150729.038,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,305,383,,,226000657390,657390,,s,,,,,,,,
cl150729.039,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,340,478,,,226000657254,657254,,s,,,,,,,,
cl150729.040,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,288,245,,,,,,,,,,,,,,
cl150729.041,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,280,191,,,,,,,,,,,,,,
cl150729.042,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,240,161,,,,,,,,,,,,,,
cl150729.043,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,247,188,,,,,,,,,,,,,,
cl150729.044,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,329,471,,,226000657369,657369,,s,,,,,,,,
cl150729.045,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,182,66,,,,,,,,,,,,,,
cl150729.046,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,ko,330,487,,,226000657443,657443,,s,,,,,,,starting to turn red,
cl150729.047,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,277,218,,,,,,,,,,,,,,
cl150729.048,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,232,145,,,,,,,,,,,,,,
cl150729.049,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,249,150,,,,,,,,,,,,,,
cl150729.050,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,330,296,true,,226000586829,586829,,,,,,,,,,
cl150729.051,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,437,744,true,,226000657428,657428,true,,,,,,,,"acoustic tag, scar looks good",
cl150729.052,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,262,169,,,,,,,,,,,,,,
cl150729.053,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,290,248,,,,,,,,,,,,,,
cl150729.054,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,255,188,,,,,,,,,,,,,,
cl150729.055,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,380,414,true,,226000524147,524147,,,,,,,,,,
cl150729.056,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,432,761,,,226000657310,657310,,,,,,,,,,
cl150729.057,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,405,594,true,,226000657041,657041,true,,,,,,,,"radio tag, scar looks good",
cl150729.058,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,443,623,true,,226000586880,586880,,,,,,,,,,
cl150729.059,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,208,90,,,226000657350,657350,,,,,,,,,,
cl150729.060,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,356,394,,,226000657285,657285,,,,,,,,,,
cl150729.061,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,mw,290,249,,,,,,,,,,,,,,
cl150729.062,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence,ef,,bt,333,223,true,,226000657305,657305,,,,,,,,,,
cl150729.063,brgmon4,cl,29-Jul-15,29,7,2015,cl_008,truax creek confluence steep,ef,,ko,269,252,,,226000657433,657433,,s,,,,,,,,
cl150729.064,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,306,348,,,226000657492,657492,,s,,,,,,,,
cl150729.065,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,325,401,,,226000657495,657495,,s,,,,,,,,
cl150729.066,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,320,464,,,226000657258,657258,,s,,,,,,,,
cl150729.067,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,266,199,,,,,,,,,,,,,,
cl150729.068,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,258,171,,,,,,,,,,,,,,
cl150729.069,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,bt,273,200,,,226000657430,657430,,,,,,,,,,
cl150729.070,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,256,187,,,,,,,,,,,,,,
cl150729.071,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,325,465,,,226000657436,657436,,s,,,,,,,,
cl150729.072,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,322,412,,,226000657293,657293,,s,,,,,,,,
cl150729.073,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,190,70,,,,,,,,,,,,,,
cl150729.074,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,193,76,,,,,,,,,,,,,,
cl150729.075,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,164,45,,,,,,,,,,,,,,
cl150729.076,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,rb,137,25,,,226000657267,657267,,s,,,,,,,,
cl150729.077,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,rb,238,124,,,226000657296,657296,,s,,,,,,,,
cl150729.078,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,281,311,,,226000657307,657307,,s,,,,,,,,
cl150729.079,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,251,172,,,,,,,,,,,,,,
cl150729.080,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,248,139,,,,,,,,,,,,,,
cl150729.081,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,174,57,,,,,,,,,,,,,,
cl150729.082,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,167,48,,,,,,,,,,,,,,
cl150729.083,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,179,63,,,,,,,,,,,,,,
cl150729.084,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,159,43,,,,,,,,,,,,,,
cl150729.085,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,154,33,,,,,,,,,,,,,,
cl150729.086,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,ko,316,398,,,226000657471,657471,,s,,,,,,,,
cl150729.087,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,mw,294,283,,,,,,,,,,,,,,
cl150729.088,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,bt,311,284,,,226000657282,657282,,,,,,,,,,
cl150729.089,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,rb,229,129,,,226000657474,657474,,s,,,,,,,,
cl150729.090,brgmon4,cl,29-Jul-15,29,7,2015,cl_024,tyaughton creek confluence,ef,,bt,370,437,,,226000657311,657311,,,,,,,,,,
cl150730.001,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,273,212,,,226000657426,657426,,,,,,,,,good condition,
cl150730.002,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,325,297,,,226000657313,657313,,,,,,,,,good condition,
cl150730.003,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,371,413,,,226000657423,657423,,,,,,,,,good condition,
cl150730.004,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,335,362,,,226000657461,657461,,,,,,,,,good condition,
cl150730.005,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,mw,230,145,,,,,,,,,,,,,good condition,
cl150730.006,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,mw,280,226,,,,,,,,,,,,,good condition,
cl150730.007,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,368,477,,,226000657289,657289,,,,,,,,,good condition,
cl150730.008,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,354,367,,,226000657252,657252,,,,,,,,,good condition,
cl150730.009,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,mw,241,177,,,,,,,,,,,,,good condition,
cl150730.010,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,mw,198,117,,,,,,,,,,,,,good condition,
cl150730.011,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,mw,274,238,,,,,,,,,,,,,good condition,
cl150730.012,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,241,160,,,226000657341,657341,,,,,,,,,good condition,
cl150730.013,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,bt,344,362,,,226000657298,657298,,,,,,,,,good condition,
cl150730.014,brgmon4,cl,30-Jul-15,30,7,2015,cl_007,807 fall; bobb creek confluence,ef,,rb,346,476,,,226000657288,657288,,s,,,,,,,,
cl150730.015,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,195,88,,,,,,,,true,,,,,,
cl150730.016,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,174,71,,,,,,,,true,,,,,,
cl150730.017,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,180,64,,,,,,,,,,,,,,
cl150730.018,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,170,54,,,,,,,,,,,,,,
cl150730.019,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,252,57,,,,,,,,,,,,,,
cl150730.020,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,163,45,,,,,,,,,,,,,,
cl150730.021,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,236,148,,,,,,,,,,,,,,
cl150730.022,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,270,195,,,,,,f,,true,,,,,pec fin ray,
cl150730.023,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,260,174,,,226000657418,657418,,,,,,,,,,
cl150730.024,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,271,202,,,,,,,,,,,,,,
cl150730.025,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,290,239,,,226000657279,657279,,,,,,,,,,
cl150730.026,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,274,223,,,,,,,,,,,,,,
cl150730.027,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,rb,338,386,,,226000657485,657485,,s,,,,,,,,
cl150730.028,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,165,46,,,,,,,,,,,,,,
cl150730.029,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,162,50,,,,,,,,,,,,,,
cl150730.030,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,162,40,,,,,,,,,,,,,,
cl150730.031,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,mw,225,127,,,,,,,,,,,,,,
cl150730.032,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,370,477,,,226000585669,585669,,,,,,,,,,
cl150730.033,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,265,185,,,226000657482,657482,,,,,,,,,,
cl150730.034,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,ko,330,515,,,226000657447,657447,,s,,,,,,,,
cl150730.035,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,378,522,,,226000657287,657287,,,,,,,,,,
cl150730.036,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,382,545,,,226000115127,115127,,,,,,,,,,
cl150730.037,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,ko,334,362,,,226000657431,657431,,s,,,,,,,turning red,
cl150730.038,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,283,251,,,226000657327,657327,,,,,,,,,,
cl150730.039,brgmon4,cl,30-Jul-15,30,7,2015,cl_023,tommy creek confluence,ef,,bt,265,188,,,226000657384,657384,,,,,,,,,,
cl150730.040,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,ko,308,376,,,226000657407,657407,,s,,,,,,,,
cl150730.041,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,422,510,,,226000657456,657456,,,,,,,,,long and skinny,
cl150730.042,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,rb,354,424,,,226000657380,657380,,s,,,,,,,,
cl150730.043,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,rb,350,451,,,226000657322,657322,,s,,,,,,,,
cl150730.044,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,265,168,,,226000657410,657410,,,,,,,,,,
cl150730.045,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,ko,265,234,,,226000657272,657272,,s,,,,,,,,
cl150730.046,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,269,182,,,226000657402,657402,,,,,,,,,,
cl150730.047,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,rb,316,349,,,226000657291,657291,,s,,,,,,,,
cl150730.048,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,318,302,,,226000657449,657449,,,,,,,,,,
cl150730.049,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,350,313,,,226000657355,657355,,,,,,,,,,
cl150730.050,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,383,525,,,226000657413,657413,,,,,,,,,,
cl150730.051,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,383,461,,,226000657379,657379,,,,,,,,,,
cl150730.052,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,415,569,,,226000585721,585721,,,,,,,,,,
cl150730.053,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,239,128,,,226000657316,657316,,,,,,,,,,
cl150730.054,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,359,386,,,226000657263,657263,,,,,,,,,,
cl150730.055,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,337,402,,,226000657417,657417,,,,,,,,,,
cl150730.056,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,364,407,,,226000657275,657275,,,,,,,,,,
cl150730.057,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,253,173,,,226000657396,657396,,,,,,,,,,
cl150730.058,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,ko,269,217,,,226000657439,657439,,s,,,,,,,,
cl150730.059,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,rb,327,350,,,226000657319,657319,,s,,,,,,,,
cl150730.060,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,358,407,,,226000657306,657306,,,,,,,,,,
cl150730.061,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,261,184,,,226000657451,657451,,,,,,,,,,
cl150730.062,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,284,217,,,226000657657,657657,,,,,,,,,,
cl150730.063,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,413,629,true,,226000115176,115176,,,,,,,,,,
cl150730.064,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,367,509,,,226000657273,657273,,,,,,,,,,
cl150730.065,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,386,491,,,226000657455,657455,,,,,,,,,,
cl150730.066,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,368,432,,,226000657266,657266,,,,,,,,,,
cl150730.067,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,bt,221,125,,,226000657458,657458,,,,,,,,,,
cl150730.068,brgmon4,cl,30-Jul-15,30,7,2015,cl_019,marshall creek confluence,ef,,rb,340,384,,,226000657459,657459,,s,,,,,,,,
